instance,score,total time,time in CBS,time in a_star,treesize,nodes_created,nodes_bypassed,nodes_pruned,cardinal_splits,pruned_by_cost
<_io.TextIOWrapper name='../generated_instances/instance-k8.31.json' mode='r' encoding='cp1252'>,infeasible,306.0911681652069,306.032612400013,7.080629999982193,91,150,15,0,39,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.32.json' mode='r' encoding='cp1252'>,infeasible,307.5859098434448,307.52998239995213,7.848237000172958,84,142,12,0,35,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.33.json' mode='r' encoding='cp1252'>,infeasible,312.1499512195587,312.0809415000258,4.999029699887615,68,100,17,0,30,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.34.json' mode='r' encoding='cp1252'>,infeasible,308.4173595905304,308.35044010001,2.6643253997317515,100,126,36,0,46,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.35.json' mode='r' encoding='cp1252'>,infeasible,308.9654884338379,308.91107299999567,4.469710500095971,66,86,22,0,18,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.36.json' mode='r' encoding='cp1252'>,infeasible,306.85974287986755,306.7942216999945,4.149177900166251,79,92,32,0,19,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.37.json' mode='r' encoding='cp1252'>,infeasible,313.86518454551697,313.8064131999854,4.195894399716053,61,80,20,0,17,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.38.json' mode='r' encoding='cp1252'>,infeasible,311.7440354824066,311.6714396000025,2.2931035999790765,72,104,19,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.39.json' mode='r' encoding='cp1252'>,infeasible,307.7211158275604,307.65808549994836,2.079430400102865,72,100,21,0,38,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.40.json' mode='r' encoding='cp1252'>,infeasible,310.6734983921051,310.61602930002846,3.687372900079936,66,92,19,0,19,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.41.json' mode='r' encoding='cp1252'>,infeasible,309.35686779022217,309.30507489998126,3.7799461002578028,68,98,18,0,43,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.42.json' mode='r' encoding='cp1252'>,infeasible,308.1886291503906,308.12644540000474,3.328243000432849,69,98,19,0,39,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.43.json' mode='r' encoding='cp1252'>,infeasible,310.4219329357147,310.35739379998995,3.2030724000069313,63,96,14,0,37,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.44.json' mode='r' encoding='cp1252'>,infeasible,307.01909589767456,306.94349219999276,5.993384500383399,113,164,30,0,20,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.45.json' mode='r' encoding='cp1252'>,infeasible,310.9676036834717,310.90903009998146,3.6045173995080404,73,104,20,0,36,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.46.json' mode='r' encoding='cp1252'>,infeasible,311.7554454803467,311.69749210000737,4.510326399875339,63,94,15,0,28,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.47.json' mode='r' encoding='cp1252'>,infeasible,307.6626715660095,307.613588600012,4.546905700000934,64,116,5,0,15,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.48.json' mode='r' encoding='cp1252'>,infeasible,307.80056262016296,307.73002129996894,2.7770727997412905,101,142,29,0,48,0
<_io.TextIOWrapper name='../generated_instances/instance-k8.49.json' mode='r' encoding='cp1252'>,infeasible,308.54785418510437,308.4918868999812,2.408410200034268,71,104,18,0,37,0
